doc_id,title,subtitle,source_url
404986,"고용, 산업재해보상보험료부과처분취소",[서울행정법원 2018구합56909],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=404986
413116,"고용,산재보험 취득취소 처분 취소청구의 소",[서울행정법원 2021구단61973],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=413116
389800,"고용,산재보험사업종류변경신고불승인처분취소,산재보험료부과처분취소",[서울행정법원 2014구합15689],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=389800
401604,고용·산업재해보상보험 보험관계 성립처분 취소,[울산지방법원 2017구합613],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=401604
408082,고용·산재보험 사업종류 변경처분 취소 청구,[부산지방법원 2019구합20311],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408082
403480,고용·산재보험료 부과처분취소 등,[광주지방법원 2018구단10548],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=403480
373564,고용·산재보험료부과처분취소,[광주지방법원 2010구합313],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=373564
368902,고용·산재보험료부과처분취소,[서울행정법원 2009구합45266],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=368902
381684,고용및산업재해보상보험료징수처분취소등,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=381684
364652,고용및산재보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=364652
391802,고용및산재보험료징수처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=391802
387220,고용및산재보험료징수처분취소,[서울고등법원 2013누29768],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=387220
382132,고용및산재보험료징수처분취소,[서울행정법원 2012구합34587],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=382132
401512,고용보험 가입불인정 처분 취소청구,[제주지방법원 2017구합5502],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=401512
416186,고용보험 요율 변경 처분 취소 등,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=416186
411340,고용보험 자격상실사유 정정처분 취소,[서울행정법원 2020구합68233],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411340
416116,고용보험 피보험자격 불인정처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=416116
406700,고용보험 피보험자격 상실사유 정정처분취소,[광주지방법원 2019구단111],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=406700
408530,고용보험 피보험자격 정정신청 불승인 처분취소,[서울행정법원 2019구합78524],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408530
408086,고용보험 피보험자격 확인 재결 취소,[서울행정법원 2019구합2169],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408086
411046,고용보험 피보험자격 확인 청구에 대한 결정 무효,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411046
408616,고용보험 피보험자격 확인처분 취소,[서울행정법원 2019구합85379],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408616
408498,고용보험 피보험자격 확인청구 불인정 처분취소 등,[부산지방법원 2019구합768],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408498
412032,고용보험 피보험자격불인정처분의 취소청구,[서울고등법원 2020누61043],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=412032
233065,고용보험가입불인정처분취소청구,[광주고법(제주) 2018. 10. 24. 선고 2018누1338 판결 : 상고],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=233065
233061,고용보험가입불인정처분취소청구,[대법원 2022. 10. 27. 선고 2018두63235 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=233061
416192,고용보험관계정정처분취소,[서울행정법원 2022구합72212],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=416192
394002,고용보험료 등 부과처분 및 보험급여액징수결정처분 취소,[울산지방법원 2015구합5058],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=394002
414002,고용보험료 등 부과처분 취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=414002
401328,고용보험료 등 부과처분 취소,[창원지방법원 2017구합198],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=401328
404818,고용보험료 및 산업재해보상보험료 등 징수,[부산지방법원 2018구합20239],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=404818
404858,고용보험료 및 산업재해보상보험료 등 징수처분 취소,[서울행정법원 2018구합4427],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=404858
393860,고용보험료 및 산업재해보상보험료 징수 처분취소,[광주지방법원 2015구합1366],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=393860
403412,고용보험료 및 산업재해보상보험료 징수 처분취소,[대전지방법원 2018구단100368],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=403412
362710,고용보험료 및 산업재해보상보험료부과처분취소,[전주지방법원 2007구합2316],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=362710
404954,고용보험료 및 산재보험료 징수처분 취소,[인천지방법원 2018구합54679],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=404954
395526,고용보험료 및 산재보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=395526
168077,고용보험료 부과처분 무효확인 및 취소,[대법원 2013. 2. 28. 선고 2012두22904 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=168077
400334,고용보험료등부과처분취소,[광주지방법원 2017구단2526],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=400334
364830,고용보험료등부과처분취소,[대구지방법원 2008구합2448],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=364830
193185,고용보험료등부과처분취소,[대법원 2014. 2. 13. 선고 2011두6745 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=193185
173361,고용보험료등부과처분취소,[서울고등법원 2011. 2. 9. 선고 2010누26966 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=173361
71118,고용보험료등부과처분취소,[서울행법 2008. 6. 25. 선고 2007구합1972 판결 : 확정],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=71118
365332,고용보험료등부과처분취소,[서울행정법원 2008구합9515],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=365332
173329,고용보험료등부과처분취소,,https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=173329
381988,고용보험료등징수처분취소,[서울행정법원 2012구합27244],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=381988
373610,고용보험료등환급거부처분취소,[서울행정법원 2010구합34026],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=373610
82211,고용보험료등환급청구,,https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=82211
364744,고용보험료및산업재해보상보험료결정취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=364744
414620,고용보험료및산업재해보상보험료징수처분등,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=414620
409920,고용보험료및산업재해보상보험료징수처분등,[대구지방법원 2020구단1723],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=409920
394016,고용보험료및산업재해보상보험료징수처분취소,[인천지방법원 2015구합52160],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=394016
362756,고용보험료및산재보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=362756
228035,고용보험료부과처분취소,[광주지법 2007. 12. 13. 선고 2007구합3176 판결 : 항소],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=228035
65108,고용보험료부과처분취소,[대법원 2008. 6. 12. 선고 2007두19638 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=65108
64954,고용보험료부과처분취소,[대법원 2008. 7. 24. 선고 2007두23453 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=64954
365838,고용보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=365838
365852,고용보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=365852
212251,고용보험료부과처분취소,,https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=212251
373276,고용보험료부과처분취소,[서울행정법원 2010구합18079],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=373276
382124,고용보험료부과처분취소,[서울행정법원 2012구합34198],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=382124
386342,고용보험료부과처분취소,[서울행정법원 2013구합6534],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=386342
362762,고용보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=362762
365260,고용보험료부과처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=365260
394656,고용보험료징수처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=394656
377860,고용보험료차액금등부과처분취소,[서울행정법원 2011구합32836],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=377860
378588,고용보험및산재보험의보험료부과처분취소,[서울고등법원 2011누20590],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=378588
175332,고용보험수급자격불인정처분취소,[서울행법 2014. 7. 3. 선고 2014구합2270 판결 : 확정],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=175332
174939,고용보험수급자격불인정처분취소,[울산지법 2014. 4. 24. 선고 2013구합2840 판결 : 확정],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=174939
394020,고용보험승인취소처분,[울산지방법원 2015구합527],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=394020
411270,고용보험자격상실사유정정청구거부처분취소의소,[서울행정법원 2020구합62945],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411270
416392,고용보험피보험자격 직권취소처분 취소 등,[서울고등법원 2022누31398],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=416392
416072,고용보험피보험자격불인정처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=416072
405254,고용보험피보험자격상실신고무효확인,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=405254
413706,고용보험피보험자격에대한고용보험심사관결정에대한취소,[대전지방법원 2021구합175],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=413706
413800,고용보험피보험자격직권정정처분취소청구의소,[서울행정법원 2021구합52525],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=413800
147839,고용보험피보험자격직권취소처분취소,[대법원 2011. 1. 13. 선고 2010두20348 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=147839
148147,고용보험피보험자격직권취소처분취소,[서울행정법원 2010. 5. 7. 선고 2009구합47705 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=148147
414278,고용보험피보험자격취득불인정처분취소,[대구지방법원 2021구합922],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=414278
